key,text
STORY_CH08_PREBOSS_01,진홍 굴착기는 저장된 기억을 한꺼번에 분사해 추락 충격을 도시 쪽으로 돌린다.
STORY_CH08_PREBOSS_02,내가 찾아낸 약점은 아직 유효해. 놈이 규칙을 바꾸기 전에 진입해야 해.
STORY_CH08_PREBOSS_03,"뒤는 내가 맡는다. 이 전투가 끝나야 내 합류도, 이 노선의 결과도 확정돼."
STORY_CH09_INTRO_01,채굴환에서 돌아온 기억들은 잠든 역무국이 사람을 부재중으로 판결했다고 증언했다.
STORY_CH09_INTRO_02,이 신호는 앞선 노선의 결과다. 이번 목표는 잠든 관제국의 자동 재판을 무효화한다.
STORY_CH09_INTRO_03,원인을 남겨 둔 채 다음 길로 도망치지 않는다. 여기서 연결을 바로잡는다.
STORY_CH09_MID_A_01,"자동 재판은 죄를 묻지 않고, 미래에 노선을 방해할 가능성만 계산하고 있었다."
STORY_CH09_MID_A_02,단순한 고장이 아니야. 누군가의 선택을 규칙으로 굳힌 장치야.
STORY_CH09_MID_A_03,그 규칙이 누구를 지우는지 확인했어. 다음 접촉에서 증거를 확보한다.
STORY_CH09_MID_B_01,베온은 자기 이름으로 모든 미결 사건을 인계받아 동료들의 판결을 한곳으로 끌어모은다.
STORY_CH09_MID_B_02,내가 이 구간의 틈을 붙들게. 당신들은 이 신호가 끝나는 곳까지 가 줘.
STORY_CH09_MID_B_03,이번 전투만의 거래가 아니야. 이 길을 끝까지 확인하기 위해 함께 가겠다.
STORY_CH09_OUTRO_01,재판을 무효화하자 판결 시각이 두 개의 달력선으로 갈라져 쌍월 환승로를 만든다.
STORY_CH09_OUTRO_02,함께 싸운 이유를 이제 내 기록으로 남길게. 다음 노선에서도 이 선택을 지키겠다.
STORY_CH09_OUTRO_03,한 장의 결말이 다음 장의 원인이 됐어. 남은 신호를 따라 출발한다.
STORY_CH09_OUTRO_INTERLUDE,베온은 누구도 혼자 모든 판결을 짊어지지 않도록 등로단의 돌격선에 선다.
STORY_CH09_PREBOSS_01,꿈의 집행관은 유죄 판결을 현실의 상처로 바꾸며 베온의 희생을 확정하려 한다.
STORY_CH09_PREBOSS_02,내가 찾아낸 약점은 아직 유효해. 놈이 규칙을 바꾸기 전에 진입해야 해.
STORY_CH09_PREBOSS_03,"뒤는 내가 맡는다. 이 전투가 끝나야 내 합류도, 이 노선의 결과도 확정돼."
STORY_CH10_INTRO_01,무효가 된 판결 시각은 서로 다른 두 달을 만들어 같은 열차를 두 번 호출했다.
STORY_CH10_INTRO_02,이 신호는 앞선 노선의 결과다. 이번 목표는 두 개의 달력선이 충돌하기 전 분리한다.
STORY_CH10_INTRO_03,원인을 남겨 둔 채 다음 길로 도망치지 않는다. 여기서 연결을 바로잡는다.
STORY_CH10_MID_A_01,두 시간표가 충돌하면 한쪽 승객의 현재가 통째로 삭제된다.
STORY_CH10_MID_A_02,단순한 고장이 아니야. 누군가의 선택을 규칙으로 굳힌 장치야.
STORY_CH10_MID_A_03,그 규칙이 누구를 지우는지 확인했어. 다음 접촉에서 증거를 확보한다.
STORY_CH10_MID_B_01,하르트는 포탄의 비행 시간을 기준 시계로 삼아 두 노선의 오차를 초 단위로 고정한다.
STORY_CH10_MID_B_02,내가 이 구간의 틈을 붙들게. 당신들은 이 신호가 끝나는 곳까지 가 줘.
STORY_CH10_MID_B_03,이번 전투만의 거래가 아니야. 이 길을 끝까지 확인하기 위해 함께 가겠다.
STORY_CH10_OUTRO_01,두 달을 하나의 새 시간표로 합치자 검은 조류가 방파선을 넘어 도시로 밀려온다.
STORY_CH10_OUTRO_02,함께 싸운 이유를 이제 내 기록으로 남길게. 다음 노선에서도 이 선택을 지키겠다.
STORY_CH10_OUTRO_03,한 장의 결말이 다음 장의 원인이 됐어. 남은 신호를 따라 출발한다.
STORY_CH10_OUTRO_INTERLUDE,하르트는 다음 오차를 먼저 계산하겠다며 장거리 화력관으로 남는다.
STORY_CH10_PREBOSS_01,"월분할자는 양쪽 열차 모두 진짜라 선언하고, 선택하지 않은 편성을 적으로 만든다."
STORY_CH10_PREBOSS_02,내가 찾아낸 약점은 아직 유효해. 놈이 규칙을 바꾸기 전에 진입해야 해.
STORY_CH10_PREBOSS_03,"뒤는 내가 맡는다. 이 전투가 끝나야 내 합류도, 이 노선의 결과도 확정돼."
STORY_CH11_INTRO_01,쌍월선의 잉여 신호가 바다로 쏟아져 검은 조류가 되어 방파선을 덮쳤다.
STORY_CH11_INTRO_02,이 신호는 앞선 노선의 결과다. 이번 목표는 도시로 밀려오는 신호 조류를 막는다.
STORY_CH11_INTRO_03,원인을 남겨 둔 채 다음 길로 도망치지 않는다. 여기서 연결을 바로잡는다.
STORY_CH11_MID_A_01,조류 속에는 지금까지 버린 경로와 구조하지 못한 사람들의 좌표가 떠다녔다.
STORY_CH11_MID_A_02,단순한 고장이 아니야. 누군가의 선택을 규칙으로 굳힌 장치야.
STORY_CH11_MID_A_03,그 규칙이 누구를 지우는지 확인했어. 다음 접촉에서 증거를 확보한다.
STORY_CH11_MID_B_01,오르사는 방패망을 부표처럼 펼쳐 떠도는 좌표를 하나씩 현재 시간에 고정한다.
STORY_CH11_MID_B_02,내가 이 구간의 틈을 붙들게. 당신들은 이 신호가 끝나는 곳까지 가 줘.
STORY_CH11_MID_B_03,이번 전투만의 거래가 아니야. 이 길을 끝까지 확인하기 위해 함께 가겠다.
STORY_CH11_OUTRO_01,방파선을 지키자 파도에서 이름이 지워진 열쇠 하나가 무명성당 방향을 가리킨다.
STORY_CH11_OUTRO_02,함께 싸운 이유를 이제 내 기록으로 남길게. 다음 노선에서도 이 선택을 지키겠다.
STORY_CH11_OUTRO_03,한 장의 결말이 다음 장의 원인이 됐어. 남은 신호를 따라 출발한다.
STORY_CH11_OUTRO_INTERLUDE,오르사는 떠도는 좌표의 귀환을 끝까지 책임지겠다며 수비대에 합류한다.
STORY_CH11_PREBOSS_01,조류 수확자는 고정된 좌표를 미끼로 삼아 방파선 안쪽에서 거대한 파형을 일으킨다.
STORY_CH11_PREBOSS_02,내가 찾아낸 약점은 아직 유효해. 놈이 규칙을 바꾸기 전에 진입해야 해.
STORY_CH11_PREBOSS_03,"뒤는 내가 맡는다. 이 전투가 끝나야 내 합류도, 이 노선의 결과도 확정돼."
STORY_CH12_INTRO_01,검은 조류가 남긴 열쇠는 이름을 발음할 때마다 글자가 사라지는 무명성당의 문을 열었다.
STORY_CH12_INTRO_02,이 신호는 앞선 노선의 결과다. 이번 목표는 이름을 빼앗는 성당의 봉인을 푼다.
STORY_CH12_INTRO_03,원인을 남겨 둔 채 다음 길로 도망치지 않는다. 여기서 연결을 바로잡는다.
STORY_CH12_MID_A_01,성당은 죽은 이를 추모한 것이 아니라 살아 있는 이의 이름을 봉인 유지비로 징수했다.
STORY_CH12_MID_A_02,단순한 고장이 아니야. 누군가의 선택을 규칙으로 굳힌 장치야.
STORY_CH12_MID_A_03,그 규칙이 누구를 지우는지 확인했어. 다음 접촉에서 증거를 확보한다.
STORY_CH12_MID_B_01,티엘은 잊힌 사람들의 맥박을 리듬으로 기록해 이름 없이도 서로를 확인할 방법을 만든다.
STORY_CH12_MID_B_02,내가 이 구간의 틈을 붙들게. 당신들은 이 신호가 끝나는 곳까지 가 줘.
STORY_CH12_MID_B_03,이번 전투만의 거래가 아니야. 이 길을 끝까지 확인하기 위해 함께 가겠다.
STORY_CH12_OUTRO_01,봉인이 풀리자 이름을 훔친 노선이 사막에 존재하지 않는 시간표를 투사한 사실이 드러난다.
STORY_CH12_OUTRO_02,함께 싸운 이유를 이제 내 기록으로 남길게. 다음 노선에서도 이 선택을 지키겠다.
STORY_CH12_OUTRO_03,한 장의 결말이 다음 장의 원인이 됐어. 남은 신호를 따라 출발한다.
STORY_CH12_OUTRO_INTERLUDE,티엘은 모든 이름이 돌아올 때까지 등로단의 생체 기록관으로 남는다.
STORY_CH12_PREBOSS_01,무명 고위사제는 마에루의 이름을 지워 지휘 체계와 동료들의 기억을 동시에 끊는다.
STORY_CH12_PREBOSS_02,내가 찾아낸 약점은 아직 유효해. 놈이 규칙을 바꾸기 전에 진입해야 해.
STORY_CH12_PREBOSS_03,"뒤는 내가 맡는다. 이 전투가 끝나야 내 합류도, 이 노선의 결과도 확정돼."
STORY_CH13_INTRO_01,성당에서 되찾은 이름들은 사막 한가운데 존재하지 않는 열차의 승객 명부에 올라 있었다.
STORY_CH13_INTRO_02,이 신호는 앞선 노선의 결과다. 이번 목표는 존재하지 않는 열차의 노선을 지운다.
STORY_CH13_INTRO_03,원인을 남겨 둔 채 다음 길로 도망치지 않는다. 여기서 연결을 바로잡는다.
STORY_CH13_MID_A_01,유령 시간표는 사람들이 선택하지 못한 삶을 실제 노선으로 만들려 했다.
STORY_CH13_MID_A_02,단순한 고장이 아니야. 누군가의 선택을 규칙으로 굳힌 장치야.
STORY_CH13_MID_A_03,그 규칙이 누구를 지우는지 확인했어. 다음 접촉에서 증거를 확보한다.
STORY_CH13_MID_B_01,리아스는 환영 승객 사이를 돌파해 각자가 실제로 내린 마지막 선택을 표식으로 남긴다.
STORY_CH13_MID_B_02,내가 이 구간의 틈을 붙들게. 당신들은 이 신호가 끝나는 곳까지 가 줘.
STORY_CH13_MID_B_03,이번 전투만의 거래가 아니야. 이 길을 끝까지 확인하기 위해 함께 가겠다.
STORY_CH13_OUTRO_01,유령 노선을 지우자 남은 선로가 하늘로 말려 올라가 반전된 수도 순환선과 접속한다.
STORY_CH13_OUTRO_02,함께 싸운 이유를 이제 내 기록으로 남길게. 다음 노선에서도 이 선택을 지키겠다.
STORY_CH13_OUTRO_03,한 장의 결말이 다음 장의 원인이 됐어. 남은 신호를 따라 출발한다.
STORY_CH13_OUTRO_INTERLUDE,리아스는 선택은 되찾는 것이 아니라 새로 만드는 것이라며 선봉에 합류한다.
STORY_CH13_PREBOSS_01,사구 역장은 미련이 큰 선택일수록 강한 객차로 만들어 일행을 갈라놓는다.
STORY_CH13_PREBOSS_02,내가 찾아낸 약점은 아직 유효해. 놈이 규칙을 바꾸기 전에 진입해야 해.
STORY_CH13_PREBOSS_03,"뒤는 내가 맡는다. 이 전투가 끝나야 내 합류도, 이 노선의 결과도 확정돼."
STORY_CH14_INTRO_01,사막에서 솟은 선로는 수도 순환선을 뒤집어 건물과 열차를 하늘 쪽으로 떨어뜨리고 있었다.
STORY_CH14_INTRO_02,이 신호는 앞선 노선의 결과다. 이번 목표는 뒤집힌 수도 순환선의 중력을 복구한다.
STORY_CH14_INTRO_03,원인을 남겨 둔 채 다음 길로 도망치지 않는다. 여기서 연결을 바로잡는다.
STORY_CH14_MID_A_01,중력 반전은 사고가 아니라 수도를 외부 노선에서 영구 격리하려는 비상 규약이었다.
STORY_CH14_MID_A_02,단순한 고장이 아니야. 누군가의 선택을 규칙으로 굳힌 장치야.
STORY_CH14_MID_A_03,그 규칙이 누구를 지우는지 확인했어. 다음 접촉에서 증거를 확보한다.
STORY_CH14_MID_B_01,페린은 반전 구역의 장치를 역해킹해 사람마다 다른 아래쪽을 하나의 기준면으로 묶는다.
STORY_CH14_MID_B_02,내가 이 구간의 틈을 붙들게. 당신들은 이 신호가 끝나는 곳까지 가 줘.
STORY_CH14_MID_B_03,이번 전투만의 거래가 아니야. 이 길을 끝까지 확인하기 위해 함께 가겠다.
STORY_CH14_OUTRO_01,수도를 바로 세우자 비상 규약의 원본이 제로 신호 정원에서 기억 초기화를 준비 중임이 드러난다.
STORY_CH14_OUTRO_02,함께 싸운 이유를 이제 내 기록으로 남길게. 다음 노선에서도 이 선택을 지키겠다.
STORY_CH14_OUTRO_03,한 장의 결말이 다음 장의 원인이 됐어. 남은 신호를 따라 출발한다.
STORY_CH14_OUTRO_INTERLUDE,페린은 어떤 시스템도 사람의 방향을 대신 정하지 못하게 하겠다며 합류한다.
STORY_CH14_PREBOSS_01,중력 감사관은 구조물의 무게 대신 사람들의 귀환 의지를 과부하로 판정한다.
STORY_CH14_PREBOSS_02,내가 찾아낸 약점은 아직 유효해. 놈이 규칙을 바꾸기 전에 진입해야 해.
STORY_CH14_PREBOSS_03,"뒤는 내가 맡는다. 이 전투가 끝나야 내 합류도, 이 노선의 결과도 확정돼."
STORY_CH15_INTRO_01,수도 비상 규약의 원본은 제로 신호 정원에서 모든 노선의 기억을 초기화하려 했다.
STORY_CH15_INTRO_02,이 신호는 앞선 노선의 결과다. 이번 목표는 모든 기억을 초기화하는 정원을 봉쇄한다.
STORY_CH15_INTRO_03,원인을 남겨 둔 채 다음 길로 도망치지 않는다. 여기서 연결을 바로잡는다.
STORY_CH15_MID_A_01,정원의 꽃은 기억을 지우는 대신 가장 안전했던 순간만 남겨 사람을 움직이지 못하게 했다.
STORY_CH15_MID_A_02,단순한 고장이 아니야. 누군가의 선택을 규칙으로 굳힌 장치야.
STORY_CH15_MID_A_03,그 규칙이 누구를 지우는지 확인했어. 다음 접촉에서 증거를 확보한다.
STORY_CH15_MID_B_01,카른은 자신의 가장 편한 기억을 미끼로 내주고 정원 중심부까지 빈 통로를 베어낸다.
STORY_CH15_MID_B_02,내가 이 구간의 틈을 붙들게. 당신들은 이 신호가 끝나는 곳까지 가 줘.
STORY_CH15_MID_B_03,이번 전투만의 거래가 아니야. 이 길을 끝까지 확인하기 위해 함께 가겠다.
STORY_CH15_OUTRO_01,"정원을 봉쇄하자 초기화 권한이 동부선과 서부선에 동시에 전달되고, 한쪽 승인 시 다른 피난 노선이 영구 폐기되는 철도왕관 내전이 시작된다."
STORY_CH15_OUTRO_02,함께 싸운 이유를 이제 내 기록으로 남길게. 다음 노선에서도 이 선택을 지키겠다.
STORY_CH15_OUTRO_03,한 장의 결말이 다음 장의 원인이 됐어. 남은 신호를 따라 출발한다.
STORY_CH15_OUTRO_INTERLUDE,카른은 편한 과거보다 불확실한 동료의 곁을 택한다. 방송은 두 계승 세력의 동시 승인을 알리며 다음 전장을 확정한다.
STORY_CH15_PREBOSS_01,무의 정원사는 동료들의 행복한 순간을 방패로 펼쳐 공격할수록 기억이 부서지게 만든다.
STORY_CH15_PREBOSS_02,내가 찾아낸 약점은 아직 유효해. 놈이 규칙을 바꾸기 전에 진입해야 해.
STORY_CH15_PREBOSS_03,"뒤는 내가 맡는다. 이 전투가 끝나야 내 합류도, 이 노선의 결과도 확정돼."
STORY_CH16_INTRO_01,정원의 초기화 권한이 사라지자 분열된 노선왕들은 서로를 유일한 정통 노선이라 선언했다.
STORY_CH16_INTRO_02,이 신호는 앞선 노선의 결과다. 이번 목표는 분열된 노선왕들의 내전을 끝낸다.
STORY_CH16_INTRO_03,원인을 남겨 둔 채 다음 길로 도망치지 않는다. 여기서 연결을 바로잡는다.
STORY_CH16_MID_A_01,내전의 승자는 왕관이 아니라 모든 피난 노선을 강제 병합할 권한을 얻는다.
STORY_CH16_MID_A_02,단순한 고장이 아니야. 누군가의 선택을 규칙으로 굳힌 장치야.
STORY_CH16_MID_A_03,그 규칙이 누구를 지우는지 확인했어. 다음 접촉에서 증거를 확보한다.
STORY_CH16_MID_B_01,노아르는 양 진영 부상자를 같은 치료 신호로 묶어 병사들이 적과 아군의 고통을 함께 듣게 한다.
STORY_CH16_MID_B_02,내가 이 구간의 틈을 붙들게. 당신들은 이 신호가 끝나는 곳까지 가 줘.
STORY_CH16_MID_B_03,이번 전투만의 거래가 아니야. 이 길을 끝까지 확인하기 위해 함께 가겠다.
STORY_CH16_OUTRO_01,왕관을 해체하자 진짜 노선 계승 기록이 잔광 도서고에 숨겨졌다는 좌표가 열린다.
STORY_CH16_OUTRO_02,함께 싸운 이유를 이제 내 기록으로 남길게. 다음 노선에서도 이 선택을 지키겠다.
STORY_CH16_OUTRO_03,한 장의 결말이 다음 장의 원인이 됐어. 남은 신호를 따라 출발한다.
STORY_CH16_OUTRO_INTERLUDE,노아르는 누가 이겼는지보다 누가 살아 돌아오는지를 기록하겠다며 합류한다.
STORY_CH16_PREBOSS_01,왕관 창기사는 휴전을 배신으로 규정하고 치료 신호 자체를 지휘부 공격으로 간주한다.
STORY_CH16_PREBOSS_02,내가 찾아낸 약점은 아직 유효해. 놈이 규칙을 바꾸기 전에 진입해야 해.
STORY_CH16_PREBOSS_03,"뒤는 내가 맡는다. 이 전투가 끝나야 내 합류도, 이 노선의 결과도 확정돼."
STORY_CH17_INTRO_01,해체된 왕관의 좌표는 역사를 실시간으로 고쳐 쓰는 잔광 도서고를 열었다.
STORY_CH17_INTRO_02,이 신호는 앞선 노선의 결과다. 이번 목표는 역사를 개작하는 기록기관을 탈환한다.
STORY_CH17_INTRO_03,원인을 남겨 둔 채 다음 길로 도망치지 않는다. 여기서 연결을 바로잡는다.
STORY_CH17_MID_A_01,도서고는 내전을 없애기 위해 원정대가 개입한 기록부터 삭제하고 있었다.
STORY_CH17_MID_A_02,단순한 고장이 아니야. 누군가의 선택을 규칙으로 굳힌 장치야.
STORY_CH17_MID_A_03,그 규칙이 누구를 지우는지 확인했어. 다음 접촉에서 증거를 확보한다.
STORY_CH17_MID_B_01,세브는 서로 모순되는 기록을 한 몸에 받아들여 삭제되지 않는 살아 있는 색인을 만든다.
STORY_CH17_MID_B_02,내가 이 구간의 틈을 붙들게. 당신들은 이 신호가 끝나는 곳까지 가 줘.
STORY_CH17_MID_B_03,이번 전투만의 거래가 아니야. 이 길을 끝까지 확인하기 위해 함께 가겠다.
STORY_CH17_OUTRO_01,"기록을 되찾자 종말선 개통 명령이 내일 00시로 예약돼 있고, 기록을 지워도 실행 명령 자체는 남는다는 사실을 확인한다."
STORY_CH17_OUTRO_02,함께 싸운 이유를 이제 내 기록으로 남길게. 다음 노선에서도 이 선택을 지키겠다.
STORY_CH17_OUTRO_03,한 장의 결말이 다음 장의 원인이 됐어. 남은 신호를 따라 출발한다.
STORY_CH17_OUTRO_INTERLUDE,세브는 예언이 아니라 고정 실행 명령이라는 증거를 살아 있는 색인에 보존하고 종말선 전야의 원정에 동행한다.
STORY_CH17_PREBOSS_01,색인 포식자는 동료별 합류 기록을 찢어 서로를 처음 보는 적으로 되돌린다.
STORY_CH17_PREBOSS_02,내가 찾아낸 약점은 아직 유효해. 놈이 규칙을 바꾸기 전에 진입해야 해.
STORY_CH17_PREBOSS_03,"뒤는 내가 맡는다. 이 전투가 끝나야 내 합류도, 이 노선의 결과도 확정돼."
STORY_CH18_INTRO_01,도서고가 복원한 기록대로 종말선은 하루 뒤 모든 도시를 하나의 종착지로 끌어당긴다.
STORY_CH18_INTRO_02,이 신호는 앞선 노선의 결과다. 이번 목표는 최종 노선의 개통을 하루 늦춘다.
STORY_CH18_INTRO_03,원인을 남겨 둔 채 다음 길로 도망치지 않는다. 여기서 연결을 바로잡는다.
STORY_CH18_MID_A_01,이 중계점에서는 개통을 취소할 수 없지만 신호 기준시를 늦추면 다음 핵심부에 도착할 하루를 벌 수 있다.
STORY_CH18_MID_A_02,단순한 고장이 아니야. 누군가의 선택을 규칙으로 굳힌 장치야.
STORY_CH18_MID_A_03,그 규칙이 누구를 지우는지 확인했어. 다음 접촉에서 증거를 확보한다.
STORY_CH18_MID_B_01,유리엔은 장거리 포격을 시간 표지로 바꿔 종말선의 초침을 구간마다 끊어 놓는다.
STORY_CH18_MID_B_02,내가 이 구간의 틈을 붙들게. 당신들은 이 신호가 끝나는 곳까지 가 줘.
STORY_CH18_MID_B_03,이번 전투만의 거래가 아니야. 이 길을 끝까지 확인하기 위해 함께 가겠다.
STORY_CH18_OUTRO_01,하루를 벌었지만 퇴로의 동료들이 꺼지지 않는 원환에 갇혔다는 구조 신호가 도착한다.
STORY_CH18_OUTRO_02,함께 싸운 이유를 이제 내 기록으로 남길게. 다음 노선에서도 이 선택을 지키겠다.
STORY_CH18_OUTRO_03,한 장의 결말이 다음 장의 원인이 됐어. 남은 신호를 따라 출발한다.
STORY_CH18_OUTRO_INTERLUDE,유리엔은 마지막 포탄까지 시간을 사는 데 쓰겠다며 원정대에 남는다.
STORY_CH18_PREBOSS_01,종말 신호수는 지연된 시간을 압축해 한 번의 자정 포격으로 되돌려 보낸다.
STORY_CH18_PREBOSS_02,내가 찾아낸 약점은 아직 유효해. 놈이 규칙을 바꾸기 전에 진입해야 해.
STORY_CH18_PREBOSS_03,"뒤는 내가 맡는다. 이 전투가 끝나야 내 합류도, 이 노선의 결과도 확정돼."
STORY_CH19_INTRO_01,종말선에서 철수하던 동료들은 출발점으로만 돌아오는 꺼지지 않는 원환에 갇혔다.
STORY_CH19_INTRO_02,이 신호는 앞선 노선의 결과다. 이번 목표는 무한 순환에 갇힌 동료들을 회수한다.
STORY_CH19_INTRO_03,원인을 남겨 둔 채 다음 길로 도망치지 않는다. 여기서 연결을 바로잡는다.
STORY_CH19_MID_A_01,원환 중앙의 승차권 코어는 매 회 한 명을 대체 승객으로 지정하기 위해 그 사람의 합류 이유를 지우고 있었다.
STORY_CH19_MID_A_02,단순한 고장이 아니야. 누군가의 선택을 규칙으로 굳힌 장치야.
STORY_CH19_MID_A_03,그 규칙이 누구를 지우는지 확인했어. 다음 접촉에서 증거를 확보한다.
STORY_CH19_MID_B_01,모엔은 사라지는 이유를 장치 밖의 수동 기록에 새겨 동료들이 서로를 다시 선택하게 한다.
STORY_CH19_MID_B_02,내가 이 구간의 틈을 붙들게. 당신들은 이 신호가 끝나는 곳까지 가 줘.
STORY_CH19_MID_B_03,이번 전투만의 거래가 아니야. 이 길을 끝까지 확인하기 위해 함께 가겠다.
STORY_CH19_OUTRO_01,누구도 남기지 않고 원환을 끊자 모든 복구 노선의 빛이 마지막 등불 한곳으로 모인다.
STORY_CH19_OUTRO_02,함께 싸운 이유를 이제 내 기록으로 남길게. 다음 노선에서도 이 선택을 지키겠다.
STORY_CH19_OUTRO_03,한 장의 결말이 다음 장의 원인이 됐어. 남은 신호를 따라 출발한다.
STORY_CH19_OUTRO_INTERLUDE,모엔은 수동 기록을 품고 최종 점화에서 선택의 증인이 되기로 한다.
STORY_CH19_PREBOSS_01,영원 승차권의 희생 요구는 의지가 아니라 손상된 귀환 절차의 기본값이었다. 모엔은 그 기본값을 바꿀 수 있음을 증명한다.
STORY_CH19_PREBOSS_02,내가 찾아낸 약점은 아직 유효해. 놈이 규칙을 바꾸기 전에 진입해야 해.
STORY_CH19_PREBOSS_03,"뒤는 내가 맡는다. 이 전투가 끝나야 내 합류도, 이 노선의 결과도 확정돼."
STORY_CH20_INTRO_01,되찾은 열아홉 노선의 빛이 세계의 마지막 등불 앞에 모였지만 점화 권한은 봉인돼 있었다.
STORY_CH20_INTRO_02,이 신호는 앞선 노선의 결과다. 이번 목표는 세계의 마지막 등불을 점화한다.
STORY_CH20_INTRO_03,원인을 남겨 둔 채 다음 길로 도망치지 않는다. 여기서 연결을 바로잡는다.
STORY_CH20_MID_A_01,봉인이 세는 것은 사람 수가 아니라 서로 다른 노선에서 확보한 스무 개의 독립 서명이었다. 같은 기록의 복제로는 점화할 수 없다.
STORY_CH20_MID_A_02,단순한 고장이 아니야. 누군가의 선택을 규칙으로 굳힌 장치야.
STORY_CH20_MID_A_03,그 규칙이 누구를 지우는지 확인했어. 다음 접촉에서 증거를 확보한다.
STORY_CH20_MID_B_01,라벤트는 모든 방어 신호를 연결해 동료들의 기록이 심연에 지워지지 않도록 마지막 벽을 세운다.
STORY_CH20_MID_B_02,내가 이 구간의 틈을 붙들게. 당신들은 이 신호가 끝나는 곳까지 가 줘.
STORY_CH20_MID_B_03,이번 전투만의 거래가 아니야. 이 길을 끝까지 확인하기 위해 함께 가겠다.
STORY_CH20_OUTRO_01,등로단은 어둠을 없애지 않고 돌아올 길을 함께 밝히는 방식으로 마지막 등불을 점화한다.
STORY_CH20_OUTRO_02,함께 싸운 이유를 이제 내 기록으로 남길게. 다음 노선에서도 이 선택을 지키겠다.
STORY_CH20_OUTRO_03,한 장의 결말이 다음 장의 원인이 됐어. 남은 신호를 따라 출발한다.
STORY_CH20_OUTRO_INTERLUDE,"라벤트가 연결한 스무 개의 독립 노선 서명은 새 시간표의 첫 좌표가 되고, 세계는 다시 선택할 수 있게 된다."
STORY_CH20_PREBOSS_01,최후선 수문장은 등불을 켜면 모든 어둠도 동시에 노선을 얻는다며 점화를 역으로 이용한다.
STORY_CH20_PREBOSS_02,내가 찾아낸 약점은 아직 유효해. 놈이 규칙을 바꾸기 전에 진입해야 해.
STORY_CH20_PREBOSS_03,"뒤는 내가 맡는다. 이 전투가 끝나야 내 합류도, 이 노선의 결과도 확정돼."
STORY_OUT_01,공허기관이 멈추자 지워졌던 행선지가 다시 나타났다.
STORY_OUT_02,마지막 열차는 사라진 도시가 아니라 이동 중인 피난처를 향하고 있었다.
STORY_OUT_03,첫 노선은 다시 이어졌어. 이제 다음 등불로 가자.
STORY_PRE_01,거대한 공허기관이 선로의 빛을 삼키며 깨어났다.
STORY_PRE_02,각자 등불과 장비를 확인해. 여기서부터는 한 번의 실수도 허용되지 않아.
STORY_PRE_03,"우리가 지키려는 것은 선로가 아니라, 그 끝에서 기다리는 사람들의 이야기야."
STORY_PRO_01,"대정전 뒤, 지하의 광맥 철로는 마지막 도시들을 잇는 유일한 길이 되었다."
STORY_PRO_02,새로 깨어난 기록 항해자는 끊긴 등불과 사람들의 기억을 복구해야 한다.
STORY_PRO_03,제7 승강장에서 첫 신호가 깜박이고 있어. 거기서 시작하자.
STORY_PRO_04,정찰로는 내가 연다. 신호가 살아나면 바로 따라와.
STORY_REL_I_01,고장 난 안내 방송을 모아서 작은 합창곡을 만들었어.
STORY_REL_I_02,완벽한 음정보다 누군가 살아 있었다는 흔적이 더 중요하다고 생각해.
STORY_REL_I_03,다음 정거장에 도착하면 같이 틀어 보자. 혼자 듣는 것보다 좋을 거야.
STORY_REL_M_01,출발 전에는 빈 좌석의 안전띠까지 확인해. 빠뜨리면 마음이 놓이지 않거든.
STORY_REL_M_02,돌아오지 못한 동료의 자리를 잊지 않기 위해 시작한 습관이야.
STORY_REL_M_03,오늘은 그 자리에 새 구조 장비를 놓았어. 빈자리가 다음 사람을 살리게 됐네.
UI_STORY_TITLE,이야기
WEAPON_BLADE_V1,공용 BLADE 장비 WPN001
WEAPON_BLADE_V2,공용 BLADE 장비 WPN007
WEAPON_COMPACT_V1,공용 COMPACT 장비 WPN002
WEAPON_COMPACT_V2,공용 COMPACT 장비 WPN008
WEAPON_FOCUS_V1,공용 FOCUS 장비 WPN005
WEAPON_FOCUS_V2,공용 FOCUS 장비 WPN011
WEAPON_HEAVY_V1,공용 HEAVY 장비 WPN004
WEAPON_HEAVY_V2,공용 HEAVY 장비 WPN010
WEAPON_RIFLE_V1,공용 RIFLE 장비 WPN003
WEAPON_RIFLE_V2,공용 RIFLE 장비 WPN009
WEAPON_SUPPORT_DEVICE_V1,공용 SUPPORT_DEVICE 장비 WPN006
WEAPON_SUPPORT_DEVICE_V2,공용 SUPPORT_DEVICE 장비 WPN012
